Round,Accuracy
1,10.03
2,10.21
3,9.94
4,9.6
5,10.33
6,9.81
7,10.2
8,10.42
9,10.02
10,8.67
11,7.61
12,11.3
13,10.78
14,12.1
15,10.05
16,9.72
17,8.73
18,9.43
19,10.06
20,9.33
21,10.23
22,10.05
23,10.03
24,9.62
25,9.38
26,9.67
27,8.52
28,9.81
29,10.76
30,8.95
31,8.26
32,7.91
33,8.17
34,9.41
35,9.08
36,9.72
37,12.65
38,10.31
39,11.42
40,10.37
41,10.24
42,10.95
43,11.86
44,10.59
45,10.87
46,10.76
47,10.93
48,10.19
49,10.21
50,10.22
51,10.37
52,11.49
53,10.54
54,9.9
55,10.44
56,10.37
57,11.73
58,10.57
59,10.06
60,8.88
61,7.8
62,9.46
63,10.07
64,9.2
65,9.13
66,9.32
67,9.37
68,8.92
69,9.92
70,9.74
71,9.85
72,9.01
73,10.71
74,10.55
75,9.31
76,8.86
77,9.01
78,9.95
79,9.52
80,9.78
81,9.02
82,9.23
83,10.3
84,10.45
85,11.42
86,12.41
87,12.56
88,12.34
89,11.16
90,10.47
91,10.76
92,11.35
93,11.0
94,11.11
95,11.3
96,11.29
97,11.74
98,13.03
99,12.11
100,11.48
101,10.06
102,10.26
103,10.36
104,11.32
105,11.0
106,11.13
107,12.74
108,12.39
109,12.42
110,11.69
111,11.68
112,11.46
113,11.7
114,11.75
115,11.49
116,11.58
117,11.68
118,11.93
119,11.95
120,12.3
121,11.86
122,12.16
123,12.38
124,13.02
125,11.74
126,11.21
127,11.41
128,11.26
129,11.86
130,11.25
131,12.07
132,11.3
133,11.17
134,12.08
135,11.36
136,11.27
137,10.46
138,10.55
139,10.11
140,9.96
141,9.99
142,10.18
143,10.75
144,10.15
145,11.07
146,10.95
147,11.78
148,11.13
149,11.6
150,11.13
151,10.95
152,10.41
153,9.8
154,10.59
155,10.28
156,10.43
157,9.96
158,9.99
159,9.29
160,9.55
161,9.86
162,9.84
163,10.11
164,10.06
165,9.54
166,10.22
167,10.91
168,10.42
169,10.48
170,10.51
171,9.85
172,10.17
173,9.73
174,10.16
175,9.56
176,10.36
177,10.04
178,10.1
179,10.76
180,10.42
181,10.5
182,10.84
183,10.54
184,10.7
185,10.83
186,10.93
187,10.91
188,11.33
189,11.34
190,11.34
191,11.71
192,11.11
193,11.51
194,10.8
195,10.75
196,10.12
197,9.85
198,10.22
199,10.11
200,10.05
