Round,Accuracy
1,17.208333333333332
2,32.30833333333333
3,37.40833333333333
4,41.858333333333334
5,46.0
6,49.68333333333333
7,53.8
8,57.28333333333333
9,59.53333333333333
10,61.03333333333333
11,62.141666666666666
12,62.86666666666667
13,63.35
14,63.575
15,63.80833333333333
16,63.95
17,63.96666666666667
18,64.23333333333333
19,64.71666666666667
20,64.8
21,65.325
22,65.75
23,66.175
24,66.775
25,67.4
26,68.075
27,68.59166666666667
28,69.19166666666666
29,69.86666666666666
30,70.28333333333333
31,70.8
32,71.33333333333333
33,71.625
34,71.925
35,72.35
36,72.5
37,72.51666666666667
38,72.68333333333334
39,72.89166666666667
40,72.93333333333334
41,73.09166666666667
42,73.175
43,73.25833333333334
44,73.35833333333333
45,73.425
46,73.5
47,73.49166666666666
48,73.58333333333333
49,73.575
50,73.63333333333334
51,73.58333333333333
52,73.70833333333333
53,73.775
54,73.94166666666666
55,73.98333333333333
56,74.01666666666667
57,73.96666666666667
58,74.06666666666666
59,74.15833333333333
60,74.15
61,74.23333333333333
62,74.41666666666667
63,74.325
64,74.26666666666667
65,74.25833333333334
66,74.375
67,74.45
68,74.50833333333334
69,74.55
70,74.55833333333334
71,74.64166666666667
72,74.65833333333333
73,74.675
74,74.71666666666667
75,74.75833333333334
76,74.8
77,74.775
78,74.86666666666666
79,74.825
80,75.0
81,75.05833333333334
82,74.94166666666666
83,75.11666666666666
84,75.21666666666667
85,75.25833333333334
86,75.24166666666666
87,75.20833333333333
88,75.30833333333334
89,75.31666666666666
90,75.39166666666667
91,75.425
92,75.425
93,75.45833333333333
94,75.5
95,75.6
96,75.63333333333334
97,75.65
98,75.7
99,75.73333333333333
100,75.775
101,75.78333333333333
102,75.825
103,76.00833333333334
104,75.94166666666666
105,75.96666666666667
106,76.0
107,76.10833333333333
108,76.075
109,76.11666666666666
110,76.20833333333333
111,76.225
112,76.29166666666667
113,76.34166666666667
114,76.39166666666667
115,76.36666666666666
116,76.45833333333333
117,76.475
118,76.525
119,76.55
120,76.56666666666666
121,76.61666666666666
122,76.675
123,76.78333333333333
124,76.81666666666666
125,76.8
126,76.86666666666666
127,76.875
128,76.88333333333334
129,76.925
130,76.925
131,76.95
132,76.93333333333334
133,76.975
134,77.05833333333334
135,77.10833333333333
136,77.125
137,77.15833333333333
138,77.175
139,77.21666666666667
140,77.16666666666667
141,77.20833333333333
142,77.29166666666667
143,77.33333333333333
144,77.38333333333334
145,77.31666666666666
146,77.38333333333334
147,77.41666666666667
148,77.43333333333334
149,77.475
150,77.53333333333333
151,77.50833333333334
152,77.55833333333334
153,77.59166666666667
154,77.56666666666666
155,77.60833333333333
156,77.66666666666667
157,77.64166666666667
158,77.7
159,77.69166666666666
160,77.75833333333334
161,77.76666666666667
162,77.79166666666667
163,77.8
164,77.91666666666667
165,77.925
166,77.96666666666667
167,78.05
168,78.00833333333334
169,77.99166666666666
170,78.125
171,78.08333333333333
172,78.125
173,78.15833333333333
174,78.23333333333333
175,78.19166666666666
176,78.25
177,78.3
178,78.31666666666666
179,78.31666666666666
180,78.325
181,78.34166666666667
182,78.49166666666666
183,78.43333333333334
184,78.45833333333333
185,78.41666666666667
186,78.61666666666666
187,78.59166666666667
188,78.625
189,78.63333333333334
190,78.64166666666667
191,78.725
192,78.66666666666667
193,78.71666666666667
194,78.70833333333333
195,78.76666666666667
196,78.76666666666667
197,78.825
198,78.86666666666666
199,78.88333333333334
200,78.88333333333334
