Round,Accuracy
1,9.45
2,11.75
3,12.325
4,12.575
5,8.108333333333333
6,7.216666666666667
7,11.083333333333334
8,10.15
9,9.925
10,14.108333333333333
11,12.433333333333334
12,14.325
13,17.633333333333333
14,15.558333333333334
15,13.725
16,11.541666666666666
17,12.675
18,12.125
19,13.108333333333333
20,13.4
21,14.95
22,14.366666666666667
23,12.9
24,11.641666666666667
25,11.558333333333334
26,12.158333333333333
27,12.783333333333333
28,13.45
29,15.275
30,15.008333333333333
31,14.125
32,13.025
33,13.783333333333333
34,14.35
35,13.575
36,14.55
37,15.083333333333334
38,14.308333333333334
39,14.258333333333333
40,16.55
41,15.95
42,16.05
43,15.3
44,15.783333333333333
45,15.358333333333333
46,14.408333333333333
47,15.075
48,14.766666666666667
49,16.091666666666665
50,17.966666666666665
51,17.158333333333335
52,18.85
53,20.533333333333335
54,18.633333333333333
55,18.5
56,18.55
57,19.083333333333332
58,18.466666666666665
59,17.883333333333333
60,18.625
61,16.583333333333332
62,18.366666666666667
63,19.758333333333333
64,19.358333333333334
65,19.95
66,20.6
67,20.091666666666665
68,20.408333333333335
69,20.641666666666666
70,20.45
71,21.125
72,20.1
73,19.683333333333334
74,19.6
75,20.758333333333333
76,21.766666666666666
77,22.608333333333334
78,22.575
79,22.025
80,22.3
81,25.25
82,24.225
83,24.641666666666666
84,22.708333333333332
85,21.916666666666668
86,20.866666666666667
87,20.375
88,21.858333333333334
89,22.925
90,23.3
91,24.283333333333335
92,25.016666666666666
93,24.733333333333334
94,25.225
95,25.8
96,25.383333333333333
97,26.966666666666665
98,25.675
99,26.175
100,25.616666666666667
101,26.5
102,26.9
103,27.108333333333334
104,26.708333333333332
105,26.908333333333335
106,28.775
107,28.083333333333332
108,26.375
109,29.016666666666666
110,29.266666666666666
111,28.4
112,28.233333333333334
113,27.025
114,25.808333333333334
115,26.025
116,26.8
117,26.875
118,27.683333333333334
119,28.85
120,29.883333333333333
121,29.65
122,30.083333333333332
123,28.116666666666667
124,27.975
125,26.6
126,29.608333333333334
127,29.658333333333335
128,27.116666666666667
129,27.233333333333334
130,28.941666666666666
131,27.2
132,27.108333333333334
133,27.125
134,28.4
135,28.383333333333333
136,29.508333333333333
137,29.783333333333335
138,29.158333333333335
139,28.891666666666666
140,28.316666666666666
141,28.558333333333334
142,29.583333333333332
143,28.366666666666667
144,29.058333333333334
145,28.925
146,29.5
147,29.375
148,29.741666666666667
149,29.091666666666665
150,28.941666666666666
151,27.85
152,27.55
153,26.383333333333333
154,26.533333333333335
155,27.866666666666667
156,27.358333333333334
157,26.191666666666666
158,27.616666666666667
159,28.283333333333335
160,28.041666666666668
161,28.516666666666666
162,28.241666666666667
163,26.833333333333332
164,27.583333333333332
165,29.833333333333332
166,29.65
167,29.45
168,28.316666666666666
169,29.025
170,29.508333333333333
171,30.191666666666666
172,29.975
173,28.775
174,29.2
175,29.741666666666667
176,29.516666666666666
177,29.65
178,29.641666666666666
179,29.208333333333332
180,30.508333333333333
181,30.783333333333335
182,29.825
183,28.833333333333332
184,29.566666666666666
185,29.708333333333332
186,30.066666666666666
187,29.858333333333334
188,28.85
189,30.458333333333332
190,31.033333333333335
191,31.383333333333333
192,29.766666666666666
193,30.466666666666665
194,31.7
195,32.175
196,30.075
197,29.55
198,29.025
199,29.583333333333332
200,30.366666666666667
