Round,Accuracy
1,9.85
2,7.17
3,9.6
4,10.35
5,9.88
6,12.22
7,12.67
8,8.82
9,9.03
10,9.75
11,9.27
12,8.93
13,11.66
14,9.86
15,9.33
16,9.23
17,10.76
18,9.38
19,8.36
20,8.97
21,9.54
22,11.3
23,10.18
24,8.82
25,10.2
26,9.94
27,10.75
28,11.17
29,11.02
30,9.84
31,9.75
32,9.78
33,9.56
34,9.24
35,9.97
36,9.84
37,11.23
38,11.74
39,11.31
40,12.54
41,11.93
42,12.05
43,11.41
44,11.19
45,10.19
46,11.1
47,9.8
48,10.76
49,11.1
50,10.02
51,10.33
52,10.9
53,10.22
54,10.14
55,10.03
56,9.62
57,8.03
58,8.73
59,8.8
60,8.49
61,8.21
62,7.86
63,7.37
64,7.58
65,8.26
66,8.52
67,9.64
68,8.9
69,9.89
70,10.06
71,10.86
72,10.57
73,11.07
74,10.67
75,11.66
76,11.96
77,11.32
78,10.93
79,12.06
80,11.46
81,11.01
82,10.61
83,11.02
84,12.41
85,12.97
86,13.89
87,12.92
88,11.55
89,13.01
90,13.3
91,13.9
92,14.83
93,14.34
94,13.69
95,13.48
96,14.05
97,12.99
98,13.43
99,12.38
100,12.77
101,12.83
102,12.65
103,12.1
104,12.24
105,11.87
106,12.12
107,11.85
108,12.14
109,11.59
110,13.07
111,12.57
112,12.64
113,12.16
114,10.91
115,11.84
116,11.77
117,11.84
118,12.09
119,11.62
120,12.01
121,11.58
122,11.06
123,11.82
124,11.44
125,10.84
126,11.24
127,11.41
128,11.78
129,11.69
130,11.95
131,12.09
132,11.73
133,11.0
134,11.05
135,11.78
136,11.34
137,10.83
138,11.34
139,10.96
140,10.68
141,10.17
142,10.5
143,10.41
144,10.64
145,11.21
146,10.84
147,11.35
148,11.66
149,11.64
150,11.92
151,11.42
152,11.41
153,10.98
154,11.19
155,11.32
156,11.61
157,11.34
158,11.07
159,11.04
160,11.33
161,11.85
162,11.18
163,11.04
164,10.93
165,11.48
166,10.59
167,11.38
168,11.7
169,11.03
170,10.89
171,11.06
172,11.01
173,10.14
174,10.34
175,10.51
176,11.09
177,10.36
178,10.48
179,10.54
180,10.37
181,10.82
182,10.6
183,9.95
184,10.35
185,9.87
186,9.7
187,10.27
188,10.45
189,10.14
190,10.81
191,10.89
192,11.0
193,10.75
194,10.6
195,10.69
196,9.9
197,10.11
198,10.25
199,10.63
200,10.59
