Round,Accuracy
1,10.108333333333333
2,9.891666666666667
3,9.166666666666666
4,8.183333333333334
5,8.1
6,12.091666666666667
7,11.416666666666666
8,8.383333333333333
9,16.808333333333334
10,19.266666666666666
11,12.941666666666666
12,13.808333333333334
13,17.858333333333334
14,20.275
15,17.55
16,15.0
17,15.75
18,14.45
19,13.8
20,14.25
21,15.9
22,13.333333333333334
23,10.316666666666666
24,7.516666666666667
25,5.475
26,3.5166666666666666
27,4.758333333333334
28,7.2
29,8.241666666666667
30,5.925
31,5.016666666666667
32,6.591666666666667
33,5.75
34,4.758333333333334
35,3.8333333333333335
36,4.025
37,5.05
38,4.741666666666666
39,5.466666666666667
40,6.291666666666667
41,4.391666666666667
42,6.625
43,9.15
44,8.516666666666667
45,7.375
46,6.591666666666667
47,6.458333333333333
48,9.308333333333334
49,9.083333333333334
50,9.066666666666666
51,10.091666666666667
52,9.05
53,8.658333333333333
54,9.925
55,11.341666666666667
56,11.5
57,11.516666666666667
58,10.641666666666667
59,10.483333333333333
60,10.808333333333334
61,11.325
62,11.025
63,10.933333333333334
64,11.133333333333333
65,11.516666666666667
66,10.941666666666666
67,10.933333333333334
68,11.916666666666666
69,11.775
70,11.366666666666667
71,11.191666666666666
72,11.066666666666666
73,11.491666666666667
74,11.483333333333333
75,11.2
76,11.475
77,11.525
78,11.516666666666667
79,11.85
80,11.6
81,11.15
82,11.533333333333333
83,11.825
84,12.05
85,12.766666666666667
86,13.925
87,15.0
88,14.825
89,14.483333333333333
90,13.916666666666666
91,13.891666666666667
92,14.375
93,13.975
94,12.65
95,13.133333333333333
96,13.708333333333334
97,13.358333333333333
98,11.85
99,11.741666666666667
100,12.0
101,13.058333333333334
102,13.4
103,13.108333333333333
104,12.616666666666667
105,13.666666666666666
106,13.341666666666667
107,13.483333333333333
108,14.341666666666667
109,13.6
110,13.65
111,14.15
112,13.775
113,13.625
114,13.625
115,13.666666666666666
116,13.45
117,12.791666666666666
118,11.483333333333333
119,11.2
120,11.066666666666666
121,10.766666666666667
122,11.058333333333334
123,11.35
124,11.025
125,11.275
126,11.083333333333334
127,11.333333333333334
128,10.758333333333333
129,10.825
130,11.016666666666667
131,10.091666666666667
132,10.525
133,10.216666666666667
134,10.541666666666666
135,10.325
136,10.425
137,10.341666666666667
138,10.316666666666666
139,9.966666666666667
140,9.741666666666667
141,9.225
142,9.358333333333333
143,8.9
144,8.85
145,8.783333333333333
146,8.966666666666667
147,9.958333333333334
148,9.716666666666667
149,9.641666666666667
150,9.625
151,9.233333333333333
152,9.125
153,9.116666666666667
154,8.675
155,9.125
156,9.308333333333334
157,10.225
158,10.091666666666667
159,10.15
160,8.991666666666667
161,8.691666666666666
162,8.625
163,8.441666666666666
164,9.133333333333333
165,7.891666666666667
166,7.258333333333334
167,7.925
168,8.158333333333333
169,8.291666666666666
170,8.591666666666667
171,8.766666666666667
172,8.791666666666666
173,9.191666666666666
174,9.891666666666667
175,9.508333333333333
176,9.516666666666667
177,9.291666666666666
178,9.316666666666666
179,8.075
180,8.066666666666666
181,8.358333333333333
182,8.766666666666667
183,8.491666666666667
184,8.633333333333333
185,8.091666666666667
186,7.633333333333334
187,7.975
188,6.941666666666666
189,6.525
190,5.383333333333334
191,5.8
192,5.083333333333333
193,5.383333333333334
194,4.633333333333334
195,5.075
196,4.3
197,4.491666666666666
198,4.966666666666667
199,5.041666666666667
200,5.216666666666667
