Round,Accuracy
1,53.44166666666667
2,76.85
3,83.54166666666667
4,86.31666666666666
5,87.85833333333333
6,88.64166666666667
7,89.23333333333333
8,89.5
9,89.85
10,90.24166666666666
11,90.55
12,90.78333333333333
13,91.08333333333333
14,91.28333333333333
15,91.49166666666666
16,91.64166666666667
17,91.95
18,92.09166666666667
19,92.30833333333334
20,92.44166666666666
21,92.55
22,92.74166666666666
23,92.85833333333333
24,92.975
25,93.08333333333333
26,93.21666666666667
27,93.39166666666667
28,93.43333333333334
29,93.55
30,93.63333333333334
31,93.70833333333333
32,93.79166666666667
33,93.925
34,94.01666666666667
35,94.09166666666667
36,94.11666666666666
37,94.25
38,94.275
39,94.36666666666666
40,94.45833333333333
41,94.51666666666667
42,94.575
43,94.65833333333333
44,94.66666666666667
45,94.75
46,94.78333333333333
47,94.85
48,94.84166666666667
49,94.925
50,94.99166666666666
51,95.025
52,95.11666666666666
53,95.15
54,95.16666666666667
55,95.225
56,95.30833333333334
57,95.325
58,95.33333333333333
59,95.4
60,95.45
61,95.49166666666666
62,95.55833333333334
63,95.60833333333333
64,95.58333333333333
65,95.625
66,95.68333333333334
67,95.70833333333333
68,95.70833333333333
69,95.71666666666667
70,95.775
71,95.83333333333333
72,95.83333333333333
73,95.85833333333333
74,95.90833333333333
75,95.9
76,95.98333333333333
77,95.95833333333333
78,96.00833333333334
79,96.025
80,96.075
81,96.15
82,96.11666666666666
83,96.16666666666667
84,96.15
85,96.19166666666666
86,96.18333333333334
87,96.25
88,96.2
89,96.21666666666667
90,96.19166666666666
91,96.25833333333334
92,96.25833333333334
93,96.275
94,96.225
95,96.30833333333334
96,96.34166666666667
97,96.35833333333333
98,96.40833333333333
99,96.44166666666666
100,96.45833333333333
101,96.475
102,96.45
103,96.49166666666666
104,96.49166666666666
105,96.525
106,96.53333333333333
107,96.49166666666666
108,96.50833333333334
109,96.46666666666667
110,96.53333333333333
111,96.55
112,96.55
113,96.55833333333334
114,96.59166666666667
115,96.61666666666666
116,96.56666666666666
117,96.60833333333333
118,96.59166666666667
119,96.60833333333333
120,96.63333333333334
121,96.63333333333334
122,96.66666666666667
123,96.68333333333334
124,96.69166666666666
125,96.70833333333333
126,96.73333333333333
127,96.76666666666667
128,96.71666666666667
129,96.71666666666667
130,96.73333333333333
131,96.74166666666666
132,96.76666666666667
133,96.80833333333334
134,96.79166666666667
135,96.8
136,96.85833333333333
137,96.775
138,96.825
139,96.83333333333333
140,96.85
141,96.875
142,96.875
143,96.90833333333333
144,96.9
145,96.9
146,96.89166666666667
147,96.95
148,96.95
149,96.96666666666667
150,96.99166666666666
151,96.95833333333333
152,96.99166666666666
153,97.00833333333334
154,97.01666666666667
155,96.96666666666667
156,96.96666666666667
157,96.98333333333333
158,97.0
159,97.03333333333333
160,97.03333333333333
161,97.04166666666667
162,97.04166666666667
163,97.05
164,97.05
165,97.05
166,97.075
167,97.09166666666667
168,97.06666666666666
169,97.075
170,97.1
171,97.15833333333333
172,97.13333333333334
173,97.14166666666667
174,97.125
175,97.15833333333333
176,97.1
177,97.11666666666666
178,97.15833333333333
179,97.175
180,97.14166666666667
181,97.18333333333334
182,97.2
183,97.16666666666667
184,97.15
185,97.16666666666667
186,97.15
187,97.19166666666666
188,97.175
189,97.2
190,97.20833333333333
191,97.21666666666667
192,97.23333333333333
193,97.21666666666667
194,97.2
195,97.21666666666667
196,97.24166666666666
197,97.21666666666667
198,97.23333333333333
199,97.25
200,97.225
