Round,Accuracy
1,48.75
2,66.93333333333334
3,71.91666666666667
4,74.2
5,75.45
6,76.55
7,77.63333333333334
8,78.30833333333334
9,79.11666666666666
10,79.51666666666667
11,80.275
12,80.70833333333333
13,81.11666666666666
14,81.38333333333334
15,81.59166666666667
16,81.98333333333333
17,82.15
18,82.50833333333334
19,82.65833333333333
20,82.88333333333334
21,83.09166666666667
22,83.20833333333333
23,83.29166666666667
24,83.45
25,83.5
26,83.66666666666667
27,83.78333333333333
28,83.78333333333333
29,84.0
30,84.075
31,84.21666666666667
32,84.325
33,84.375
34,84.55833333333334
35,84.63333333333334
36,84.64166666666667
37,84.74166666666666
38,84.74166666666666
39,84.8
40,84.95833333333333
41,85.025
42,85.125
43,85.15
44,85.26666666666667
45,85.30833333333334
46,85.48333333333333
47,85.48333333333333
48,85.64166666666667
49,85.625
50,85.68333333333334
51,85.8
52,85.79166666666667
53,85.98333333333333
54,85.90833333333333
55,86.09166666666667
56,86.025
57,86.16666666666667
58,86.16666666666667
59,86.14166666666667
60,86.125
61,86.275
62,86.2
63,86.16666666666667
64,86.225
65,86.39166666666667
66,86.28333333333333
67,86.41666666666667
68,86.5
69,86.48333333333333
70,86.54166666666667
71,86.525
72,86.6
73,86.64166666666667
74,86.60833333333333
75,86.78333333333333
76,86.81666666666666
77,86.73333333333333
78,86.84166666666667
79,86.78333333333333
80,86.86666666666666
81,86.93333333333334
82,86.96666666666667
83,86.89166666666667
84,86.94166666666666
85,87.025
86,87.06666666666666
87,86.825
88,87.11666666666666
89,87.025
90,87.06666666666666
91,87.16666666666667
92,87.225
93,87.15
94,87.29166666666667
95,87.15
96,87.36666666666666
97,87.28333333333333
98,87.325
99,87.41666666666667
100,87.35
101,87.46666666666667
102,87.48333333333333
103,87.55833333333334
104,87.41666666666667
105,87.475
106,87.575
107,87.64166666666667
108,87.65
109,87.63333333333334
110,87.74166666666666
111,87.725
112,87.73333333333333
113,87.79166666666667
114,87.78333333333333
115,87.69166666666666
116,87.79166666666667
117,87.85833333333333
118,87.79166666666667
119,87.80833333333334
120,87.83333333333333
121,87.79166666666667
122,87.85833333333333
123,87.99166666666666
124,87.875
125,87.925
126,87.93333333333334
127,87.94166666666666
128,87.85833333333333
129,88.03333333333333
130,87.91666666666667
131,88.00833333333334
132,87.98333333333333
133,87.99166666666666
134,88.025
135,87.95833333333333
136,88.15833333333333
137,88.03333333333333
138,88.03333333333333
139,88.0
140,88.03333333333333
141,88.06666666666666
142,88.04166666666667
143,88.075
144,88.20833333333333
145,88.25833333333334
146,88.275
147,88.20833333333333
148,88.24166666666666
149,88.3
150,88.21666666666667
151,88.175
152,88.225
153,88.33333333333333
154,88.21666666666667
155,88.25833333333334
156,88.38333333333334
157,88.30833333333334
158,88.26666666666667
159,88.30833333333334
160,88.30833333333334
161,88.41666666666667
162,88.40833333333333
163,88.45
164,88.35
165,88.375
166,88.41666666666667
167,88.44166666666666
168,88.46666666666667
169,88.4
170,88.39166666666667
171,88.375
172,88.38333333333334
173,88.53333333333333
174,88.44166666666666
175,88.46666666666667
176,88.44166666666666
177,88.48333333333333
178,88.60833333333333
179,88.59166666666667
180,88.625
181,88.525
182,88.58333333333333
183,88.56666666666666
184,88.60833333333333
185,88.70833333333333
186,88.59166666666667
187,88.68333333333334
188,88.53333333333333
189,88.68333333333334
190,88.675
191,88.70833333333333
192,88.725
193,88.71666666666667
194,88.825
195,88.60833333333333
196,88.75833333333334
197,88.71666666666667
198,88.81666666666666
199,88.775
200,88.63333333333334
