Round,Accuracy
1,69.87
2,77.22
3,82.3
4,85.29
5,86.77
6,87.61
7,88.22
8,88.61
9,88.97
10,89.38
11,89.68
12,89.88
13,90.03
14,90.18
15,90.31
16,90.4
17,90.48
18,90.6
19,90.72
20,90.83
21,90.88
22,91.06
23,91.1
24,91.22
25,91.29
26,91.35
27,91.43
28,91.56
29,91.6
30,91.69
31,91.73
32,91.77
33,91.84
34,91.93
35,91.92
36,92.02
37,92.02
38,92.14
39,92.13
40,92.2
41,92.26
42,92.3
43,92.33
44,92.32
45,92.37
46,92.39
47,92.45
48,92.52
49,92.5
50,92.56
