Round,Accuracy
1,26.83
2,28.94
3,32.27
4,33.35
5,34.46
6,35.52
7,36.33
8,37.03
9,37.91
10,38.49
11,38.92
12,39.43
13,39.94
14,40.09
15,40.58
16,40.94
17,41.54
18,41.73
19,41.98
20,42.39
