Round,Accuracy
1,26.45
2,29.14
3,31.12
4,33.4
5,34.19
6,34.9
7,35.75
8,36.51
9,36.9
10,37.55
11,37.91
12,38.54
13,39.08
14,39.41
15,39.94
16,40.13
17,40.72
18,40.84
19,41.22
20,41.46
