Round,Accuracy
1,28.75
2,31.52
3,33.3
4,34.37
5,35.37
6,36.17
7,36.96
8,37.38
9,38.03
10,38.57
11,39.08
12,39.43
13,39.81
14,40.05
15,40.48
16,40.91
17,41.14
18,41.69
19,41.85
20,41.84
