Round,Accuracy
1,26.214
2,30.13
3,32.652
4,34.39
5,35.716
6,37.098
7,38.134
8,38.55
9,39.084
10,39.66
11,39.91
12,40.584
13,40.968
14,41.596
15,41.99
16,42.436
17,42.796
18,43.17
19,43.6
20,43.678
21,43.958
22,44.738
23,44.99
24,44.938
25,45.542
26,45.548
27,45.968
28,46.346
29,46.128
30,46.404
31,46.994
32,46.784
33,46.838
34,47.552
35,47.472
36,47.75
37,47.91
38,47.772
39,48.394
40,48.332
41,48.366
42,48.492
43,48.54
44,48.6
45,49.02
46,48.754
47,48.856
48,49.106
49,49.332
50,49.42
51,49.122
52,49.318
53,49.614
54,49.638
55,49.934
56,49.724
57,49.876
58,49.804
59,50.056
60,50.216
61,49.982
62,50.178
63,50.498
64,50.536
65,50.92
66,50.974
67,50.87
68,51.216
69,51.18
70,51.348
71,51.324
72,51.084
73,51.032
74,51.192
75,51.462
76,51.658
77,51.618
78,51.798
79,52.074
80,51.72
81,51.966
82,51.76
83,51.864
84,52.38
85,52.394
86,52.36
87,52.234
88,52.374
89,52.462
90,52.556
91,52.614
92,52.662
93,53.046
94,53.0
95,53.162
96,53.03
97,52.952
98,53.138
99,52.924
100,53.216
