Round,Accuracy
1,28.15
2,31.844
3,33.794
4,35.334
5,36.366
6,37.574
7,38.708
8,39.21
9,40.196
10,40.652
11,41.242
12,41.716
13,42.292
14,42.63
15,43.182
16,43.52
17,44.05
18,44.382
19,44.796
20,45.19
21,45.64
22,45.962
23,46.4
24,46.682
25,47.098
26,47.352
27,47.684
28,47.974
29,47.974
30,48.656
31,48.754
32,48.962
33,49.264
34,49.372
35,49.882
36,49.67
37,50.22
38,50.238
39,50.538
40,50.876
41,50.91
42,51.044
43,51.348
44,51.744
45,51.588
46,52.03
47,52.2
48,52.342
49,52.622
50,52.862
51,52.714
52,53.17
53,53.322
54,53.494
55,53.78
56,53.796
57,53.84
58,54.082
59,54.148
60,54.594
61,54.726
62,54.758
63,54.954
64,55.03
65,55.144
66,55.228
67,55.284
68,55.568
69,55.484
70,55.962
71,55.81
72,55.992
73,56.062
74,56.152
75,56.258
76,56.596
77,56.642
78,56.678
79,56.834
80,56.778
81,57.074
82,57.1
83,57.25
84,57.44
85,57.22
86,57.518
87,57.678
88,57.57
89,57.916
90,57.944
91,58.124
92,57.986
93,58.216
94,58.274
95,58.508
96,58.526
97,58.874
98,58.522
99,58.81
100,58.874
