Round,Accuracy
1,11.233333333333333
2,10.416666666666666
3,10.225
4,10.825
5,15.283333333333333
6,14.691666666666666
7,19.191666666666666
8,18.108333333333334
9,14.141666666666667
10,18.091666666666665
11,15.791666666666666
12,16.241666666666667
13,14.85
14,18.85
15,18.666666666666668
16,17.6
17,17.183333333333334
18,16.475
19,17.241666666666667
20,19.833333333333332
21,21.633333333333333
22,21.016666666666666
23,19.308333333333334
24,18.683333333333334
25,16.9
26,19.608333333333334
27,22.191666666666666
28,22.058333333333334
29,20.541666666666668
30,20.083333333333332
31,18.766666666666666
32,17.825
33,17.533333333333335
34,19.033333333333335
35,18.016666666666666
36,18.408333333333335
37,16.766666666666666
38,17.483333333333334
39,17.516666666666666
40,17.575
41,17.658333333333335
42,18.9
43,21.258333333333333
44,19.333333333333332
45,19.5
46,18.091666666666665
47,16.816666666666666
48,16.6
49,17.9
50,20.05
51,20.041666666666668
52,23.333333333333332
53,23.025
54,21.958333333333332
55,23.933333333333334
56,23.816666666666666
57,21.316666666666666
58,27.475
59,26.05
60,26.791666666666668
61,25.825
62,24.55
63,25.125
64,23.041666666666668
65,21.025
66,20.466666666666665
67,20.841666666666665
68,20.6
69,21.066666666666666
70,18.141666666666666
71,21.391666666666666
72,22.275
73,23.208333333333332
74,23.408333333333335
75,22.733333333333334
76,23.1
77,20.608333333333334
78,21.466666666666665
79,21.366666666666667
80,22.616666666666667
81,24.033333333333335
82,24.491666666666667
83,24.75
84,25.558333333333334
85,25.75
86,25.416666666666668
87,24.825
88,25.175
89,22.941666666666666
90,22.466666666666665
91,23.558333333333334
92,23.608333333333334
93,22.533333333333335
94,23.733333333333334
95,24.583333333333332
96,24.408333333333335
97,26.541666666666668
98,26.608333333333334
99,29.166666666666668
100,28.491666666666667
101,29.025
102,30.075
103,29.658333333333335
104,29.408333333333335
105,29.825
106,29.875
107,28.958333333333332
108,28.258333333333333
109,28.508333333333333
110,28.658333333333335
111,25.925
112,26.791666666666668
113,24.35
114,23.658333333333335
115,21.241666666666667
116,19.508333333333333
117,21.391666666666666
118,23.233333333333334
119,25.483333333333334
120,25.658333333333335
121,25.741666666666667
122,23.025
123,22.833333333333332
124,21.883333333333333
125,24.75
126,25.55
127,25.933333333333334
128,25.958333333333332
129,25.375
130,25.141666666666666
131,26.458333333333332
132,26.708333333333332
133,26.591666666666665
134,27.75
135,27.133333333333333
136,28.066666666666666
137,27.8
138,29.15
139,29.425
140,28.658333333333335
141,29.358333333333334
142,29.616666666666667
143,30.741666666666667
144,29.858333333333334
145,31.875
146,33.108333333333334
147,33.11666666666667
148,32.575
149,32.775
150,33.641666666666666
