Round,Accuracy
1,39.016666666666666
2,44.358333333333334
3,52.93333333333333
4,51.34166666666667
5,62.325
6,59.15833333333333
7,60.041666666666664
8,60.18333333333333
9,59.25833333333333
10,61.7
11,66.325
12,65.725
13,63.65833333333333
14,67.03333333333333
15,65.18333333333334
16,70.00833333333334
17,68.84166666666667
18,69.95833333333333
19,70.64166666666667
20,68.93333333333334
21,69.74166666666666
22,70.75
23,70.825
24,70.725
25,70.49166666666666
26,70.34166666666667
27,71.05
28,71.15833333333333
29,70.28333333333333
30,71.775
31,71.94166666666666
32,70.525
33,71.49166666666666
34,71.74166666666666
35,71.66666666666667
36,71.80833333333334
37,72.41666666666667
38,71.3
39,72.90833333333333
40,71.775
41,72.6
42,69.05833333333334
43,73.15833333333333
44,71.86666666666666
45,71.65833333333333
46,73.56666666666666
47,72.75
48,72.40833333333333
49,70.20833333333333
50,71.34166666666667
51,71.99166666666666
52,71.69166666666666
53,71.59166666666667
54,72.25833333333334
55,72.675
56,71.56666666666666
57,73.26666666666667
58,72.90833333333333
59,72.45833333333333
60,70.84166666666667
61,71.1
62,71.64166666666667
63,71.89166666666667
64,71.375
65,73.24166666666666
66,72.43333333333334
67,73.04166666666667
68,73.46666666666667
69,73.33333333333333
70,72.05
71,73.46666666666667
72,70.86666666666666
73,71.55833333333334
74,72.29166666666667
75,71.43333333333334
76,71.70833333333333
77,73.03333333333333
78,72.36666666666666
79,71.94166666666666
80,72.475
81,72.14166666666667
82,72.65
83,71.75833333333334
84,71.93333333333334
85,69.13333333333334
86,72.56666666666666
87,70.95833333333333
88,70.73333333333333
89,72.225
90,72.375
91,71.55
92,71.575
93,71.66666666666667
94,71.30833333333334
95,70.575
96,70.99166666666666
97,69.73333333333333
98,71.58333333333333
99,71.31666666666666
100,72.11666666666666
101,71.61666666666666
102,70.94166666666666
103,71.425
104,70.925
105,71.625
106,68.89166666666667
107,69.29166666666667
108,71.575
109,71.1
110,70.175
111,70.49166666666666
112,70.28333333333333
113,68.86666666666666
114,71.38333333333334
115,69.425
116,68.80833333333334
117,68.25833333333334
118,70.24166666666666
119,69.98333333333333
120,70.16666666666667
121,69.60833333333333
122,68.49166666666666
123,69.5
124,65.61666666666666
125,68.05833333333334
126,69.5
127,69.95
128,68.58333333333333
129,68.53333333333333
130,70.58333333333333
131,69.28333333333333
132,70.11666666666666
133,70.15
134,69.50833333333334
135,69.7
136,69.1
137,68.05
138,69.20833333333333
139,69.05833333333334
140,70.46666666666667
141,69.875
142,69.44166666666666
143,71.08333333333333
144,70.10833333333333
145,70.55833333333334
146,70.40833333333333
147,67.65
148,68.90833333333333
149,68.74166666666666
150,70.45
