Round,Accuracy
1,82.73333333333333
2,88.6
3,89.99166666666666
4,90.975
5,91.625
6,92.05
7,92.49166666666666
8,92.84166666666667
9,93.15
10,93.50833333333334
11,93.61666666666666
12,93.975
13,94.2
14,94.49166666666666
15,94.58333333333333
16,94.76666666666667
17,94.95
18,95.09166666666667
19,95.26666666666667
20,95.4
21,95.55
22,95.7
23,95.79166666666667
24,95.88333333333334
25,95.98333333333333
26,96.00833333333334
27,96.14166666666667
28,96.29166666666667
29,96.30833333333334
30,96.33333333333333
31,96.36666666666666
32,96.46666666666667
33,96.525
34,96.55
35,96.56666666666666
36,96.60833333333333
37,96.675
38,96.70833333333333
39,96.7
40,96.725
41,96.85
42,96.86666666666666
43,96.90833333333333
44,96.91666666666667
45,96.91666666666667
46,96.925
47,96.925
48,96.91666666666667
49,96.96666666666667
50,97.05833333333334
51,96.99166666666666
52,97.04166666666667
53,97.08333333333333
54,97.11666666666666
55,97.1
56,97.10833333333333
57,97.2
58,97.20833333333333
59,97.2
60,97.19166666666666
61,97.20833333333333
62,97.18333333333334
63,97.25833333333334
64,97.21666666666667
65,97.23333333333333
66,97.25833333333334
67,97.25833333333334
68,97.31666666666666
69,97.30833333333334
70,97.20833333333333
71,97.31666666666666
72,97.29166666666667
73,97.28333333333333
74,97.29166666666667
75,97.28333333333333
76,97.28333333333333
77,97.33333333333333
78,97.30833333333334
79,97.34166666666667
80,97.29166666666667
81,97.33333333333333
82,97.34166666666667
83,97.34166666666667
84,97.33333333333333
85,97.30833333333334
86,97.31666666666666
87,97.3
88,97.31666666666666
89,97.34166666666667
90,97.29166666666667
91,97.35833333333333
92,97.33333333333333
93,97.34166666666667
94,97.36666666666666
95,97.31666666666666
96,97.375
97,97.30833333333334
98,97.325
99,97.325
100,97.33333333333333
101,97.34166666666667
102,97.34166666666667
103,97.35833333333333
104,97.375
105,97.34166666666667
106,97.30833333333334
107,97.33333333333333
108,97.38333333333334
109,97.36666666666666
110,97.375
111,97.36666666666666
112,97.375
113,97.39166666666667
114,97.36666666666666
115,97.4
116,97.36666666666666
117,97.41666666666667
118,97.39166666666667
119,97.375
120,97.425
121,97.40833333333333
122,97.43333333333334
123,97.45
124,97.43333333333334
125,97.425
126,97.475
127,97.44166666666666
128,97.425
129,97.43333333333334
130,97.45
131,97.41666666666667
132,97.49166666666666
133,97.48333333333333
134,97.45
135,97.475
136,97.48333333333333
137,97.45
138,97.46666666666667
139,97.45833333333333
140,97.46666666666667
141,97.46666666666667
142,97.475
143,97.475
144,97.45
145,97.48333333333333
146,97.48333333333333
147,97.49166666666666
148,97.46666666666667
149,97.45833333333333
150,97.48333333333333
