1 36.67
2 39.53
3 50.2
4 51.66
5 55.94
6 54.24
7 57.98
8 59.57
9 59.36
10 58.94
11 61.04
12 59.94
13 61.08
14 59.92
15 61.09
16 61.97
17 61.78
18 62.24
19 60.11
20 58.62
