Round,Accuracy
1,39.51111111111111
2,48.63333333333333
3,51.977777777777774
4,56.15555555555556
5,58.25555555555555
6,60.81111111111111
7,62.37777777777778
8,64.35555555555555
9,65.04444444444445
10,66.2
11,65.83333333333333
12,67.75555555555556
13,69.18888888888888
14,68.71111111111111
15,69.35555555555555
16,70.04444444444445
17,71.1
18,71.83333333333333
19,70.74444444444444
20,71.46666666666667
21,68.58888888888889
22,71.06666666666666
23,71.63333333333334
24,71.28888888888889
25,71.46666666666667
26,71.78888888888889
27,72.26666666666667
28,72.26666666666667
29,71.56666666666666
30,71.56666666666666
31,72.05555555555556
32,71.76666666666667
33,71.85555555555555
34,71.75555555555556
35,71.92222222222222
36,71.81111111111112
37,71.81111111111112
38,71.75555555555556
39,71.66666666666667
40,71.78888888888889
41,71.57777777777778
42,71.6
43,71.57777777777778
44,71.74444444444444
45,71.7
46,71.7
47,71.64444444444445
48,71.71111111111111
49,71.74444444444444
50,71.81111111111112
51,71.66666666666667
52,71.67777777777778
53,71.77777777777777
54,71.8
55,71.63333333333334
56,71.66666666666667
57,71.74444444444444
58,71.57777777777778
59,71.61111111111111
60,71.57777777777778
61,71.76666666666667
62,71.52222222222223
63,71.57777777777778
64,71.57777777777778
65,71.53333333333333
66,71.62222222222222
67,71.54444444444445
68,71.53333333333333
69,71.58888888888889
70,71.57777777777778
71,71.66666666666667
72,71.62222222222222
73,71.55555555555556
74,71.56666666666666
75,71.42222222222222
76,71.37777777777778
77,71.88888888888889
78,72.06666666666666
79,71.9888888888889
80,71.9
81,72.05555555555556
82,72.0111111111111
83,72.1
84,71.9888888888889
85,71.93333333333334
86,72.0
87,71.9888888888889
88,71.93333333333334
89,72.03333333333333
90,72.02222222222223
91,72.02222222222223
92,71.91111111111111
93,72.04444444444445
94,72.0
95,72.1
96,72.06666666666666
97,71.97777777777777
98,71.93333333333334
99,72.0111111111111
100,71.93333333333334
101,71.93333333333334
102,71.94444444444444
103,71.93333333333334
104,71.93333333333334
105,72.0111111111111
106,71.9888888888889
107,71.94444444444444
108,71.97777777777777
109,71.9888888888889
110,71.93333333333334
111,71.91111111111111
112,71.95555555555555
113,71.93333333333334
114,71.95555555555555
115,71.94444444444444
116,71.92222222222222
117,71.93333333333334
118,71.84444444444445
119,71.87777777777778
120,71.88888888888889
121,71.92222222222222
122,71.93333333333334
123,71.83333333333333
124,71.83333333333333
125,71.86666666666666
126,71.86666666666666
127,71.78888888888889
128,71.82222222222222
129,71.81111111111112
130,71.78888888888889
131,71.77777777777777
132,71.77777777777777
133,71.83333333333333
134,71.76666666666667
135,71.81111111111112
136,71.77777777777777
137,71.72222222222223
138,71.77777777777777
139,71.77777777777777
140,71.78888888888889
141,71.76666666666667
142,71.82222222222222
143,71.76666666666667
144,71.77777777777777
145,71.77777777777777
146,71.72222222222223
147,71.78888888888889
148,71.8
149,71.8
150,71.82222222222222
